event_id,sport_id,league_id,league_name,home,away,starts,period_number,period_description,market,line,side,ts_iso,ts_epoch,price,limit
1610679471,8,1624,UFC,Max Holloway,Dustin Poirier,2025-07-20T04:44:00,0,Fight,total,4.5,over,2025-07-15T13:28:46+00:00,1752586126,1.671,475.0
1610679471,8,1624,UFC,Max Holloway,Dustin Poirier,2025-07-20T04:44:00,0,Fight,total,4.5,under,2025-07-15T13:28:46+00:00,1752586126,2.25,475.0
1610679471,8,1624,UFC,Max Holloway,Dustin Poirier,2025-07-20T04:44:00,0,Fight,total,4.5,over,2025-07-15T13:30:35+00:00,1752586235,1.653,475.0
1610679471,8,1624,UFC,Max Holloway,Dustin Poirier,2025-07-20T04:44:00,0,Fight,total,4.5,under,2025-07-15T13:30:35+00:00,1752586235,2.28,475.0
1610679471,8,1624,UFC,Max Holloway,Dustin Poirier,2025-07-20T04:44:00,0,Fight,moneyline,,away,2025-07-15T16:57:06+00:00,1752598626,2.06,2500.0
1610679471,8,1624,UFC,Max Holloway,Dustin Poirier,2025-07-20T04:44:00,0,Fight,moneyline,,home,2025-07-15T16:57:06+00:00,1752598626,1.806,2500.0
1610679471,8,1624,UFC,Max Holloway,Dustin Poirier,2025-07-20T04:44:00,0,Fight,moneyline,,away,2025-07-15T16:57:23+00:00,1752598643,2.07,2500.0
1610679471,8,1624,UFC,Max Holloway,Dustin Poirier,2025-07-20T04:44:00,0,Fight,moneyline,,home,2025-07-15T16:57:23+00:00,1752598643,1.8,2500.0
1610679471,8,1624,UFC,Max Holloway,Dustin Poirier,2025-07-20T04:44:00,0,Fight,moneyline,,away,2025-07-15T17:21:18+00:00,1752600078,2.08,2500.0
1610679471,8,1624,UFC,Max Holloway,Dustin Poirier,2025-07-20T04:44:00,0,Fight,moneyline,,home,2025-07-15T17:21:18+00:00,1752600078,1.793,2500.0
1610679471,8,1624,UFC,Max Holloway,Dustin Poirier,2025-07-20T04:44:00,0,Fight,moneyline,,away,2025-07-15T17:28:01+00:00,1752600481,2.16,2500.0
